Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,stay_length,income_amount,num_rooms,total_cost,income_ratio,adults_to_child,adults_to_babies,total_people,checkin_day,checkin_week,checkin_dayofweek,checkin_month,checkin_year,days_to_booking,days_to_stay_ratio
66068237,2,43,1,1,2,3,2,3,3,1,1,1,1,2,1,1,1,1,10,207,2,100,2,828,0.12077294685990338,1.0,1.0,7,12,42,0,10,2015,0,0.0
4609977,1,43,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,10,119,2,25,1,238,0.10504201680672269,1.0,1.0,4,12,42,0,10,2015,0,0.0
59378482,2,54,1,1,4,3,1,2,1,0,1,2,1,2,3,2,1,1,5,155,3,50,1,465,0.10752688172043011,0.5,0.5,3,13,42,1,10,2015,10,3.3333333333333335
70158516,2,20,1,3,1,2,1,2,1,1,1,1,1,2,3,1,1,1,5,229,3,25,1,687,0.036390101892285295,0.5,0.5,4,13,42,1,10,2015,10,3.3333333333333335
84346178,2,62,2,4,4,3,3,1,2,1,1,2,1,1,2,1,1,2,0,159,1,50,1,159,0.31446540880503143,2.0,2.0,4,13,42,1,10,2015,19,19.0
98005750,2,28,4,3,4,1,1,3,2,1,1,1,1,1,2,1,1,2,0,192,2,50,1,384,0.13020833333333334,0.6666666666666666,0.6666666666666666,6,14,42,2,10,2015,0,0.0
16032378,2,59,4,4,2,2,1,4,2,0,1,1,1,1,3,2,1,1,20,119,2,100,2,476,0.21008403361344538,0.5,0.5,6,14,42,2,10,2015,0,0.0
7285854,1,27,1,3,2,4,3,2,2,0,1,1,1,1,3,1,1,2,0,115,2,100,1,230,0.43478260869565216,1.0,1.0,4,14,42,2,10,2015,2,1.0
58549235,1,34,4,4,2,2,2,3,1,0,1,1,1,1,1,1,1,2,0,171,1,100,1,171,0.5847953216374269,0.3333333333333333,0.3333333333333333,4,18,42,6,10,2015,5,5.0
67230841,1,56,1,1,1,1,2,2,1,1,1,1,1,1,3,2,1,1,10,247,3,25,1,741,0.033738191632928474,0.5,0.5,4,2,1,4,1,2015,331,110.33333333333333
5817172,1,43,3,3,4,3,2,1,1,1,1,1,1,1,3,1,1,1,10,201,1,50,1,201,0.24875621890547264,1.0,1.0,3,2,1,4,1,2015,333,333.0
7111286,1,46,4,4,3,1,3,1,2,0,1,2,1,1,1,2,1,1,10,147,1,200,1,147,1.3605442176870748,2.0,2.0,3,2,1,4,1,2015,333,333.0
82491900,2,52,1,2,4,4,3,2,2,0,1,1,1,1,1,2,1,2,0,163,2,50,1,326,0.15337423312883436,1.0,1.0,4,12,42,0,10,2015,281,140.5
66788422,2,42,3,2,1,1,2,3,1,0,1,1,1,1,1,1,1,1,10,129,1,25,1,129,0.1937984496124031,0.3333333333333333,0.3333333333333333,4,20,43,1,10,2015,18,18.0
13416429,1,46,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,10,232,1,25,1,232,0.10775862068965517,0.5,0.5,3,14,42,2,10,2015,0,0.0
84398133,1,50,2,2,1,2,2,2,1,0,1,2,1,1,1,1,1,1,5,209,1,25,1,209,0.11961722488038277,0.5,0.5,3,14,42,2,10,2015,0,0.0
85849337,2,62,3,2,2,3,3,3,1,1,1,1,1,1,3,1,1,2,0,250,1,100,1,250,0.4,0.3333333333333333,0.3333333333333333,5,14,42,2,10,2015,0,0.0
14310980,2,34,1,1,1,1,3,3,1,1,1,1,1,2,1,1,1,1,40,248,4,25,1,992,0.025201612903225805,0.3333333333333333,0.3333333333333333,5,14,42,2,10,2015,13,3.25
1832661,1,45,3,2,1,4,3,1,1,2,1,1,1,1,1,1,1,2,0,137,2,25,1,274,0.09124087591240876,1.0,1.0,4,14,42,2,10,2015,0,0.0
86630077,2,69,3,2,1,4,3,2,1,0,1,2,1,1,1,1,1,2,0,192,1,25,1,192,0.13020833333333334,0.5,0.5,3,15,42,3,10,2015,0,0.0
95142707,1,61,4,3,1,3,3,2,1,0,1,1,1,1,1,1,1,1,5,223,4,25,1,892,0.028026905829596414,0.5,0.5,3,30,40,2,9,2015,17,4.25
63509078,1,36,3,1,4,1,1,4,1,2,1,1,1,1,1,1,1,2,0,223,1,50,1,223,0.2242152466367713,0.25,0.25,7,20,43,1,10,2015,55,55.0
28272241,2,44,3,4,3,1,1,3,1,0,1,1,1,1,3,2,1,1,25,239,1,200,1,239,0.8368200836820083,0.3333333333333333,0.3333333333333333,4,21,43,2,10,2015,72,72.0
49200090,1,41,3,3,4,4,3,2,3,2,3,1,1,2,3,2,1,2,0,104,2,50,1,208,0.2403846153846154,1.5,1.5,7,15,42,3,10,2015,30,15.0
50555208,2,29,3,2,2,1,1,3,1,1,1,2,1,1,2,2,1,1,40,225,4,100,1,900,0.1111111111111111,0.3333333333333333,0.3333333333333333,5,15,42,3,10,2015,0,0.0
51935339,1,62,2,3,2,1,1,2,3,0,1,1,1,1,2,1,1,1,20,119,4,100,1,476,0.21008403361344538,1.5,1.5,5,15,42,3,10,2015,0,0.0
21139385,2,27,4,3,1,4,3,1,2,0,1,1,1,1,1,2,1,1,10,118,1,25,1,118,0.211864406779661,2.0,2.0,3,15,42,3,10,2015,0,0.0
53572683,1,37,1,3,1,3,3,1,2,0,1,2,1,2,2,2,1,2,0,109,4,25,1,436,0.05733944954128441,2.0,2.0,3,15,42,3,10,2015,0,0.0
48341246,1,40,2,3,4,3,2,1,1,0,1,2,1,1,1,1,1,1,25,127,2,50,1,254,0.1968503937007874,1.0,1.0,2,15,42,3,10,2015,0,0.0
74605338,2,64,1,4,3,2,1,5,1,1,1,2,1,1,3,1,1,1,10,110,3,200,2,660,0.30303030303030304,0.2,0.2,7,15,42,3,10,2015,0,0.0
67950863,2,51,2,3,4,3,2,1,1,0,1,1,1,1,3,1,1,1,15,206,2,50,1,412,0.12135922330097088,1.0,1.0,2,22,43,3,10,2015,104,52.0
99333539,2,67,2,3,4,4,2,4,3,1,1,1,1,1,3,1,1,1,10,236,4,50,2,1888,0.026483050847457626,0.75,0.75,8,15,42,3,10,2015,3,0.75
97648356,2,53,4,2,2,4,3,1,1,0,1,1,1,3,1,2,1,1,10,129,2,100,1,258,0.3875968992248062,1.0,1.0,2,18,42,6,10,2015,5,2.5
99688929,1,33,3,3,3,3,1,2,2,1,1,1,1,1,1,1,1,2,0,144,1,200,1,144,1.3888888888888888,1.0,1.0,5,19,43,0,10,2015,26,26.0
47054368,2,41,2,3,1,4,2,3,1,1,1,1,1,1,1,1,1,2,0,246,1,25,1,246,0.1016260162601626,0.3333333333333333,0.3333333333333333,5,21,43,2,10,2015,149,149.0
15603102,2,29,2,1,1,2,2,3,2,0,1,1,1,1,1,1,1,1,10,241,1,25,1,241,0.1037344398340249,0.6666666666666666,0.6666666666666666,5,16,42,4,10,2015,152,152.0
47594825,1,63,1,3,3,3,1,2,2,1,1,1,1,1,3,1,1,1,20,147,1,200,1,147,1.3605442176870748,1.0,1.0,5,16,42,4,10,2015,152,152.0
74424576,2,29,4,4,2,3,3,1,1,0,1,1,1,2,1,1,1,1,5,180,2,100,1,360,0.2777777777777778,1.0,1.0,2,16,42,4,10,2015,151,75.5
54468476,1,63,1,3,1,3,1,2,2,0,1,2,1,1,1,2,1,1,20,140,1,25,1,140,0.17857142857142858,1.0,1.0,4,17,42,5,10,2015,0,0.0
23267939,1,58,4,3,3,1,3,5,1,0,1,1,1,2,2,1,1,2,0,102,1,200,2,204,0.9803921568627451,0.2,0.2,6,17,42,5,10,2015,7,7.0
23871506,2,65,3,3,4,4,3,2,1,0,3,1,1,1,1,1,1,1,40,117,4,50,1,468,0.10683760683760683,0.5,0.5,3,17,42,5,10,2015,0,0.0
31548998,1,47,2,3,4,1,1,3,3,1,1,1,1,1,1,1,1,2,0,176,4,50,2,1408,0.03551136363636364,1.0,1.0,7,18,42,6,10,2015,4,1.0
41704815,2,26,4,1,1,3,1,2,1,1,1,2,2,1,3,2,1,1,20,143,1,25,1,143,0.17482517482517482,0.5,0.5,4,18,42,6,10,2015,129,129.0
66522938,2,30,2,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,5,192,2,25,1,384,0.06510416666666667,1.0,1.0,3,19,43,0,10,2015,86,43.0
66982758,1,61,2,1,2,3,2,1,2,0,1,1,1,2,3,1,1,1,5,129,2,100,1,258,0.3875968992248062,2.0,2.0,3,19,43,0,10,2015,86,43.0
38759850,2,51,4,3,1,1,3,1,1,0,1,1,1,2,1,1,1,1,15,183,1,25,1,183,0.1366120218579235,1.0,1.0,2,20,43,1,10,2015,0,0.0
59524282,2,63,4,3,1,2,1,3,2,1,1,1,1,1,1,1,1,1,40,246,4,25,1,984,0.02540650406504065,0.6666666666666666,0.6666666666666666,6,23,43,4,10,2015,21,5.25
52007033,2,21,2,4,1,3,2,4,1,1,1,1,1,1,3,2,1,1,40,172,3,25,1,516,0.04844961240310078,0.25,0.25,6,18,42,6,10,2015,0,0.0
19821168,2,39,3,4,3,2,2,1,2,0,1,1,1,1,1,1,1,2,0,141,2,200,1,282,0.7092198581560284,2.0,2.0,3,14,42,2,10,2015,7,3.5
5277460,1,51,3,3,2,3,1,2,1,1,1,1,1,2,1,1,1,1,10,237,3,100,1,711,0.14064697609001406,0.5,0.5,4,24,43,5,10,2015,133,44.333333333333336
33531098,2,56,1,1,1,1,3,4,2,1,1,1,1,2,3,1,1,1,5,168,3,25,2,1008,0.0248015873015873,0.5,0.5,7,25,43,6,10,2015,92,30.666666666666668
2589010,2,39,3,3,4,1,2,2,3,0,1,1,1,1,3,1,1,2,0,165,1,50,1,165,0.30303030303030304,1.5,1.5,5,22,39,1,9,2015,49,49.0
50985967,2,22,4,3,4,1,3,3,2,0,3,1,1,1,1,2,1,1,5,223,4,50,1,892,0.05605381165919283,0.6666666666666666,0.6666666666666666,5,22,43,3,10,2015,5,1.25
66751905,2,28,2,3,4,2,3,1,1,0,1,2,1,1,1,1,1,1,20,159,2,50,1,318,0.15723270440251572,1.0,1.0,2,23,39,2,9,2015,35,17.5
28843129,1,38,4,3,2,2,1,3,1,0,1,2,2,1,1,1,1,1,5,102,3,100,1,306,0.32679738562091504,0.3333333333333333,0.3333333333333333,4,23,39,2,9,2015,34,11.333333333333334
96201618,1,51,2,2,2,1,1,1,1,0,1,1,1,1,3,2,1,2,0,195,3,100,1,585,0.17094017094017094,1.0,1.0,2,14,42,2,10,2015,70,23.333333333333332
17122376,2,39,2,2,1,3,3,1,2,0,1,1,1,1,1,1,1,1,30,223,4,25,1,892,0.028026905829596414,2.0,2.0,3,25,43,6,10,2015,13,3.25
38142719,2,66,2,4,1,4,2,3,1,0,1,1,1,1,1,2,1,1,20,164,1,25,1,164,0.1524390243902439,0.3333333333333333,0.3333333333333333,4,25,43,6,10,2015,73,73.0
7719027,1,52,2,4,4,1,2,2,2,0,3,1,1,3,1,1,1,1,5,145,3,50,1,435,0.11494252873563218,1.0,1.0,4,22,30,2,7,2015,89,29.666666666666668
86545656,2,35,1,2,2,2,2,3,1,0,1,2,1,1,2,2,1,1,20,116,2,100,1,232,0.43103448275862066,0.3333333333333333,0.3333333333333333,4,25,43,6,10,2015,45,22.5
16706760,2,66,1,4,4,1,3,2,3,0,1,1,1,1,3,1,1,2,0,102,3,50,1,306,0.16339869281045752,1.5,1.5,5,25,43,6,10,2015,38,12.666666666666666
67515053,1,43,1,3,4,2,1,4,2,1,1,1,1,1,1,1,1,2,0,176,1,50,2,352,0.14204545454545456,0.5,0.5,7,7,37,0,9,2015,71,71.0
50593821,1,67,3,4,4,2,1,3,1,0,1,1,1,1,1,1,1,1,5,186,1,50,1,186,0.26881720430107525,0.3333333333333333,0.3333333333333333,4,8,41,3,10,2015,81,81.0
89106537,2,38,4,3,3,3,2,2,1,1,1,2,2,1,1,1,1,1,30,146,4,200,1,584,0.3424657534246575,0.5,0.5,4,25,43,6,10,2015,82,20.5
34058677,2,47,2,2,4,3,3,2,3,0,1,1,1,3,3,1,1,1,20,211,2,50,1,422,0.11848341232227488,1.5,1.5,5,28,44,2,10,2015,66,33.0
21783140,1,54,4,1,4,4,3,5,1,1,1,1,1,2,1,1,1,1,5,163,1,50,2,326,0.15337423312883436,0.2,0.2,7,27,44,1,10,2015,79,79.0
81428773,2,60,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,30,196,1,25,1,196,0.12755102040816327,2.0,2.0,4,6,28,0,7,2015,118,118.0
5210981,2,69,1,3,3,4,3,3,2,0,1,1,1,1,3,1,1,1,10,250,3,200,1,750,0.26666666666666666,0.6666666666666666,0.6666666666666666,5,6,28,0,7,2015,116,38.666666666666664
5296596,1,28,3,3,2,1,1,2,2,1,1,2,2,1,1,1,1,1,5,178,1,100,1,178,0.5617977528089888,1.0,1.0,5,20,43,1,10,2015,4,4.0
71603618,2,61,4,1,3,3,3,2,1,0,1,1,1,2,3,1,1,1,25,188,1,200,1,188,1.0638297872340425,0.5,0.5,3,21,43,2,10,2015,0,0.0
52877226,2,62,2,1,1,1,2,1,1,0,1,2,1,1,1,1,1,2,0,144,3,25,1,432,0.05787037037037037,1.0,1.0,2,21,43,2,10,2015,4,1.3333333333333333
6977578,2,22,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,2,0,183,1,50,1,183,0.273224043715847,1.0,1.0,4,21,43,2,10,2015,6,6.0
93386875,1,34,4,1,3,2,3,2,2,0,1,2,1,2,1,1,1,2,0,205,2,200,1,410,0.4878048780487805,1.0,1.0,4,20,43,1,10,2015,0,0.0
12594093,2,36,3,3,4,1,3,1,1,0,1,2,1,1,1,2,1,1,5,191,1,50,1,191,0.2617801047120419,1.0,1.0,2,21,43,2,10,2015,6,6.0
33881158,2,50,3,3,4,3,1,1,3,2,3,1,1,1,1,1,1,1,5,140,2,50,1,280,0.17857142857142858,3.0,3.0,6,22,43,3,10,2015,8,4.0
77647712,2,32,3,2,2,4,1,2,3,0,1,2,1,2,1,1,1,2,0,123,4,100,1,492,0.2032520325203252,1.5,1.5,5,22,43,3,10,2015,30,7.5
23437917,1,48,4,3,4,3,3,1,2,0,3,1,1,3,3,1,1,1,5,161,1,50,1,161,0.3105590062111801,2.0,2.0,3,22,43,3,10,2015,9,9.0
60266422,1,63,1,1,2,3,3,4,2,1,1,1,1,2,1,1,1,1,20,188,1,100,2,376,0.26595744680851063,0.5,0.5,7,23,43,4,10,2015,72,72.0
7415209,1,35,2,2,3,4,2,2,1,2,3,1,1,2,1,1,1,2,0,107,3,200,1,321,0.6230529595015576,0.5,0.5,5,24,43,5,10,2015,44,14.666666666666666
85002980,2,19,1,2,2,1,2,5,3,0,3,1,1,1,1,2,1,1,10,220,1,100,2,440,0.22727272727272727,0.6,0.6,8,24,43,5,10,2015,46,46.0
75947052,1,61,3,1,3,3,1,2,1,0,3,2,1,1,1,1,1,2,0,140,4,200,1,560,0.35714285714285715,0.5,0.5,3,24,43,5,10,2015,43,10.75
95361652,2,25,3,4,1,3,3,2,3,1,3,2,1,1,1,2,1,1,5,250,2,25,1,500,0.05,1.5,1.5,6,24,43,5,10,2015,3,1.5
15370272,1,62,3,4,1,3,1,2,2,0,3,1,1,1,2,1,1,1,5,119,1,25,1,119,0.21008403361344538,1.0,1.0,4,24,43,5,10,2015,46,46.0
45009246,1,69,4,4,4,1,1,2,1,1,3,2,2,1,2,1,1,1,5,210,2,50,1,420,0.11904761904761904,0.5,0.5,4,24,43,5,10,2015,45,22.5
82276111,1,28,3,3,1,1,1,1,1,0,3,2,2,1,1,1,1,1,25,250,3,25,1,750,0.03333333333333333,1.0,1.0,2,24,43,5,10,2015,44,14.666666666666666
55722740,1,21,3,1,1,4,2,2,2,1,3,1,1,1,3,1,1,1,5,113,1,25,1,113,0.22123893805309736,1.0,1.0,5,24,43,5,10,2015,46,46.0
19597181,2,26,2,2,4,3,3,2,3,0,3,1,1,1,1,1,1,2,0,226,1,50,1,226,0.22123893805309736,1.5,1.5,5,24,43,5,10,2015,46,46.0
97503693,1,46,3,3,3,3,3,1,2,0,1,1,1,1,1,2,1,1,10,187,1,200,1,187,1.0695187165775402,2.0,2.0,3,9,41,4,10,2015,32,32.0
98684674,1,43,1,3,1,2,2,1,3,0,3,1,1,1,1,2,1,1,20,202,1,25,1,202,0.12376237623762376,3.0,3.0,4,24,43,5,10,2015,46,46.0
39581928,1,54,2,3,4,2,2,2,1,1,3,2,1,1,2,1,1,2,0,167,3,50,1,501,0.0998003992015968,0.5,0.5,4,24,43,5,10,2015,44,14.666666666666666
1597886,2,54,2,4,4,4,3,2,1,0,3,1,1,1,1,2,1,1,10,129,1,50,1,129,0.3875968992248062,0.5,0.5,3,24,43,5,10,2015,46,46.0
22112305,2,39,4,3,2,3,1,4,2,0,3,2,1,1,2,2,1,1,5,186,1,100,2,372,0.26881720430107525,0.5,0.5,6,24,43,5,10,2015,46,46.0
57839858,1,18,1,3,4,4,2,5,1,0,3,2,2,3,1,1,1,1,20,240,1,50,2,480,0.10416666666666667,0.2,0.2,6,24,43,5,10,2015,46,46.0
70666200,1,50,3,4,2,1,3,2,3,0,3,2,1,1,3,1,1,2,0,113,1,100,1,113,0.8849557522123894,1.5,1.5,5,24,43,5,10,2015,46,46.0
69250421,1,38,4,3,4,4,3,5,1,0,3,1,1,3,2,2,1,1,25,116,3,50,2,696,0.07183908045977011,0.2,0.2,6,24,43,5,10,2015,44,14.666666666666666
29096918,2,62,3,3,1,2,3,3,1,0,3,1,1,1,1,2,1,1,5,195,1,25,1,195,0.1282051282051282,0.3333333333333333,0.3333333333333333,4,24,43,5,10,2015,46,46.0
51956198,2,41,1,4,3,3,2,2,3,1,3,1,1,1,1,2,1,1,30,228,3,200,1,684,0.29239766081871343,1.5,1.5,6,24,43,5,10,2015,44,14.666666666666666
32152405,2,66,4,3,1,1,2,2,2,0,1,1,1,1,3,1,1,1,40,208,1,25,1,208,0.1201923076923077,1.0,1.0,4,24,43,5,10,2015,123,123.0
25957073,1,24,3,3,3,3,2,5,1,0,3,2,1,1,1,2,1,1,25,153,2,200,2,612,0.32679738562091504,0.2,0.2,6,24,43,5,10,2015,45,22.5
97642530,1,64,1,4,1,3,2,2,1,1,3,2,1,2,3,1,1,1,20,240,2,25,1,480,0.052083333333333336,0.5,0.5,4,24,43,5,10,2015,45,22.5
30506410,1,25,1,3,4,3,1,5,2,0,3,1,1,1,3,1,1,1,10,117,2,50,2,468,0.10683760683760683,0.4,0.4,7,24,43,5,10,2015,45,22.5
23424308,2,26,1,3,3,1,1,1,1,0,3,1,1,1,2,1,1,1,20,199,1,200,1,199,1.0050251256281406,1.0,1.0,2,24,43,5,10,2015,2,2.0
78654740,1,22,1,4,4,4,3,2,1,0,3,2,2,2,2,1,1,1,25,144,1,50,1,144,0.3472222222222222,0.5,0.5,3,24,43,5,10,2015,46,46.0
33317244,2,41,1,3,2,4,3,3,2,1,3,1,1,1,1,2,1,2,0,150,1,100,1,150,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,26,44,0,10,2015,85,85.0
62956597,1,54,3,3,1,3,3,5,1,0,1,2,1,1,3,2,1,2,0,232,1,25,2,464,0.05387931034482758,0.2,0.2,6,26,44,0,10,2015,68,68.0
25588798,1,25,1,2,4,3,1,1,3,0,1,1,1,1,2,1,1,1,10,173,1,50,1,173,0.28901734104046245,3.0,3.0,4,27,44,1,10,2015,74,74.0
84933803,1,51,2,2,2,4,1,3,1,0,3,1,1,2,1,2,1,2,0,245,4,100,1,980,0.10204081632653061,0.3333333333333333,0.3333333333333333,4,30,44,4,10,2015,114,28.5
17546470,1,61,3,3,1,4,3,2,2,0,1,1,1,2,3,1,1,1,5,199,1,25,1,199,0.12562814070351758,1.0,1.0,4,23,26,1,6,2015,124,124.0
77873038,1,40,4,2,3,4,3,2,1,0,3,2,1,1,2,1,1,1,10,229,2,200,1,458,0.4366812227074236,0.5,0.5,3,5,45,3,11,2015,58,29.0
3290083,2,27,1,4,4,3,1,1,2,0,1,2,1,1,3,1,1,1,20,190,1,50,1,190,0.2631578947368421,2.0,2.0,3,21,43,2,10,2015,0,0.0
2896791,2,18,4,3,1,3,1,1,2,0,1,1,1,1,1,1,1,1,5,240,1,25,1,240,0.10416666666666667,2.0,2.0,3,21,43,2,10,2015,0,0.0
69214360,1,40,4,1,1,2,3,2,1,0,1,1,1,1,2,1,1,1,10,208,2,25,1,416,0.06009615384615385,0.5,0.5,3,21,43,2,10,2015,0,0.0
36328582,2,37,4,3,4,1,1,5,2,0,1,2,1,1,1,1,1,1,5,107,4,50,2,856,0.05841121495327103,0.4,0.4,7,22,43,3,10,2015,95,23.75
52736163,2,69,1,3,3,3,3,2,1,0,1,2,1,1,3,2,1,2,0,172,2,200,1,344,0.5813953488372093,0.5,0.5,3,22,43,3,10,2015,10,5.0
32191326,2,31,4,4,4,3,3,2,2,0,1,2,1,2,1,1,1,1,20,239,2,50,1,478,0.10460251046025104,1.0,1.0,4,25,43,6,10,2015,73,36.5
77867300,1,19,3,3,1,4,3,3,1,0,1,2,1,1,1,1,1,2,0,136,2,25,1,272,0.09191176470588236,0.3333333333333333,0.3333333333333333,4,25,43,6,10,2015,20,10.0
50619149,1,47,4,1,2,1,2,5,1,0,1,2,2,1,3,1,1,2,0,137,2,100,2,548,0.18248175182481752,0.2,0.2,6,1,40,3,10,2015,104,52.0
97125203,2,50,3,2,3,2,1,2,2,0,3,1,1,1,3,2,1,2,0,203,1,200,1,203,0.9852216748768473,1.0,1.0,4,27,44,1,10,2015,39,39.0
35913222,2,27,2,3,1,1,2,3,2,1,1,1,1,1,1,2,1,1,5,244,3,25,1,732,0.03415300546448088,0.6666666666666666,0.6666666666666666,6,27,44,1,10,2015,105,35.0
90202508,2,52,3,3,4,2,1,2,3,1,1,2,1,1,3,1,1,1,25,246,3,50,1,738,0.06775067750677506,1.5,1.5,6,29,44,3,10,2015,72,24.0
5755924,2,29,4,1,2,4,3,2,2,0,1,1,1,2,1,1,1,1,25,182,2,100,1,364,0.27472527472527475,1.0,1.0,4,30,44,4,10,2015,73,36.5
65372775,2,39,1,4,3,4,3,2,2,0,1,2,1,1,1,1,1,1,15,227,1,200,1,227,0.8810572687224669,1.0,1.0,4,10,15,4,4,2015,196,196.0
75635332,2,52,2,4,3,3,3,1,2,0,1,2,1,1,3,1,1,1,10,197,2,200,1,394,0.5076142131979695,2.0,2.0,3,21,43,2,10,2015,0,0.0
27561353,2,47,3,2,4,1,1,2,3,0,1,1,1,2,3,1,1,1,25,203,1,50,1,203,0.24630541871921183,1.5,1.5,5,21,43,2,10,2015,120,120.0
35549708,1,34,2,1,2,2,1,1,2,0,1,1,1,1,2,2,1,1,5,230,2,100,1,460,0.21739130434782608,2.0,2.0,3,20,43,1,10,2015,0,0.0
56620580,2,20,1,3,2,4,1,4,2,0,1,1,1,3,3,2,1,1,5,181,3,100,2,1086,0.09208103130755065,0.5,0.5,6,2,40,4,10,2015,16,5.333333333333333
47176983,2,29,2,3,1,4,3,1,1,0,1,2,1,2,1,1,1,1,20,215,1,25,1,215,0.11627906976744186,1.0,1.0,2,2,40,4,10,2015,27,27.0
45152808,1,52,3,3,1,1,3,2,1,0,1,1,1,3,1,2,1,1,5,202,1,25,1,202,0.12376237623762376,0.5,0.5,3,19,43,0,10,2015,91,91.0
73710946,1,64,3,3,1,1,3,2,2,0,1,1,1,1,1,1,1,1,40,149,1,25,1,149,0.16778523489932887,1.0,1.0,4,2,40,4,10,2015,27,27.0
65247545,2,49,4,3,4,1,1,2,1,2,3,1,1,2,1,1,1,1,10,124,2,50,1,248,0.20161290322580644,0.5,0.5,5,23,43,4,10,2015,17,8.5
30105392,1,55,3,3,1,3,1,2,2,0,3,1,1,1,1,1,1,1,25,110,2,25,1,220,0.11363636363636363,1.0,1.0,4,23,43,4,10,2015,26,13.0
33317714,1,58,2,4,4,3,3,2,1,1,3,1,1,1,1,1,1,2,0,182,4,50,1,728,0.06868131868131869,0.5,0.5,4,2,40,4,10,2015,15,3.75
85741380,1,38,4,2,4,1,2,2,2,0,1,2,2,1,3,1,1,1,15,152,4,50,1,608,0.08223684210526316,1.0,1.0,4,24,43,5,10,2015,79,19.75
10236517,2,50,3,4,4,3,1,2,1,0,1,2,2,1,1,1,1,1,10,158,1,50,1,158,0.31645569620253167,0.5,0.5,3,24,43,5,10,2015,39,39.0
15885126,2,45,1,4,4,2,2,1,1,1,1,1,1,2,2,1,1,1,5,113,2,50,1,226,0.22123893805309736,1.0,1.0,3,24,43,5,10,2015,81,40.5
8372652,1,66,2,3,3,2,3,1,2,0,1,1,1,2,1,1,1,2,0,177,1,200,1,177,1.1299435028248588,2.0,2.0,3,25,43,6,10,2015,53,53.0
53272012,2,65,1,2,3,2,2,4,2,0,1,1,1,2,1,2,1,1,5,136,1,200,2,272,0.7352941176470589,0.5,0.5,6,25,43,6,10,2015,85,85.0
9248452,2,47,4,4,1,2,2,2,2,0,1,1,1,1,3,1,1,2,0,237,2,25,1,474,0.052742616033755275,1.0,1.0,4,20,34,3,8,2015,143,71.5
86059282,1,65,1,1,1,2,1,5,2,0,1,1,1,1,1,1,1,1,10,107,1,25,2,214,0.11682242990654206,0.4,0.4,7,25,26,3,6,2015,119,119.0
9102008,2,47,3,3,4,4,3,1,2,0,1,1,1,1,3,2,1,1,5,217,4,50,1,868,0.0576036866359447,2.0,2.0,3,6,41,1,10,2015,114,28.5
99443653,2,31,1,3,4,3,3,3,2,0,1,1,1,1,3,1,1,1,20,174,3,50,1,522,0.09578544061302682,0.6666666666666666,0.6666666666666666,5,10,28,4,7,2015,104,34.666666666666664
83052135,1,52,2,3,2,1,3,2,2,0,1,1,1,2,3,1,1,1,25,250,2,100,1,500,0.2,1.0,1.0,4,28,44,2,10,2015,32,16.0
51952910,1,26,4,1,3,1,2,1,1,0,3,2,1,2,1,2,1,1,20,147,1,200,1,147,1.3605442176870748,1.0,1.0,2,28,44,2,10,2015,47,47.0
4488598,1,38,1,4,1,1,1,1,2,0,1,1,1,3,2,2,1,2,0,123,2,25,1,246,0.1016260162601626,2.0,2.0,3,28,44,2,10,2015,90,45.0
3415642,1,21,2,3,1,4,1,3,3,0,1,2,2,1,1,1,1,1,20,181,1,25,2,362,0.06906077348066299,1.0,1.0,6,28,44,2,10,2015,159,159.0
30854089,2,47,1,2,4,1,2,2,2,0,3,1,1,2,2,1,1,2,0,226,4,50,1,904,0.05530973451327434,1.0,1.0,4,28,44,2,10,2015,17,4.25
58138584,1,64,2,3,4,1,3,1,2,0,1,2,2,1,2,2,1,2,0,220,2,50,1,440,0.11363636363636363,2.0,2.0,3,10,28,4,7,2015,105,52.5
27828287,1,50,1,1,3,3,2,2,2,1,1,2,1,1,3,1,1,1,25,210,3,200,1,630,0.31746031746031744,1.0,1.0,5,28,44,2,10,2015,18,6.0
85105214,2,20,2,4,1,1,3,2,2,0,1,2,2,1,2,2,1,1,5,241,1,25,1,241,0.1037344398340249,1.0,1.0,4,5,41,0,10,2015,29,29.0
5798416,2,61,4,1,4,3,2,5,1,2,1,1,1,1,1,1,1,1,20,180,1,50,2,360,0.1388888888888889,0.2,0.2,8,26,44,0,10,2015,91,91.0
37448428,1,25,1,4,1,1,1,2,2,0,1,2,1,1,1,1,1,1,20,134,1,25,1,134,0.1865671641791045,1.0,1.0,4,26,44,0,10,2015,23,23.0
41979903,1,54,1,4,1,4,3,5,3,1,1,1,1,2,3,1,1,1,15,147,2,25,2,588,0.04251700680272109,0.6,0.6,9,26,44,0,10,2015,34,17.0
64191853,1,19,4,1,1,3,1,2,1,2,1,1,1,1,2,1,1,1,5,213,1,25,1,213,0.11737089201877934,0.5,0.5,5,27,44,1,10,2015,23,23.0
